,comments,like_count,reply_count,author_name,author_url_profile
696,Thats jasprit bumbrah lumber one bowler for you🤣😂,3,0,Real Assassins,http://www.youtube.com/channel/UCKx5TC6kDcFDOtyFOY9kBIg
697,High scores!!!!!!!!<br />Isn&#39;t that a pink ball,0,0,shubham surve,http://www.youtube.com/channel/UCRSbPO2SK5Zu1XsFiTPHQag
698,Saini expensive in tests too🤦🏼‍♂️,0,0,Lakshmi Narayanan,http://www.youtube.com/channel/UC-rGC7B4oIN-unLOX7vTQfg
699,"<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=1m40s"">1:40</a><br /> Ind vs sa 2019 same scenario <br />Out then<br />Boundary now",36,8,Praneet,http://www.youtube.com/channel/UCZD65BvzAzRFaEsb1kKRMyA
700,Mayank<br />Subman<br />Pujara<br />Virat<br />Rahanae<br />Vihari<br />Pant<br />Ashwin<br />Umesh<br />Bumra<br />Shami / siraj,0,0,vignesh rvd,http://www.youtube.com/channel/UCMMEiJxhRD2ZSNZ5uKU14CQ
701,Navdeep saini😠😠😠,0,0,POONIA ABHISHEK,http://www.youtube.com/channel/UCqixv6VbBOyQsU6fX0RkXww
702,How it is last day it is 3rd day match happens of 5 days,0,1,Kiran Kumari,http://www.youtube.com/channel/UCyZH5NG4cZNcuaOd05nhAuw
703,"Man, cyberpunk churns out more FPS on my hot garbage of PC than this video.",0,0,archit chaturvedi,http://www.youtube.com/channel/UCo5DDX1mSkFv6mVVR6GJmNA
704,I  really wanting for this highlights 🔥,10,1,RAKESH PANDIT,http://www.youtube.com/channel/UCATORYMyd0f0qIcH5nGUgew
705,<b>If the match wasn&#39;t drawn india would definitely be the loser</b>,4,11,devil time,http://www.youtube.com/channel/UCp947w4kFUyf1tLeJp_j1iw
706,"I think because of giving bowl to Shaw,M.Agrawal that happened .",1,1,varad gawande,http://www.youtube.com/channel/UCQvsCT9G6b433VUII6tp1bQ
707,Wow so fast 👏 aus cricket board,0,0,Lakshmi Narayanan,http://www.youtube.com/channel/UC-rGC7B4oIN-unLOX7vTQfg
708,MATCH = PRACTICE MATCH <br />RESULT = DRAWN <br />CONCLUSION = NEED OF A SPECIALIST SPINNER WHO CAN BAT AS WELL 👍👍👍👍,0,0,Abhishek Verma,http://www.youtube.com/channel/UCRv88pBiayyCNHIwitL248Q
709,Ho,0,0,nannand Sk,http://www.youtube.com/channel/UC1zLsQqICMj48BI9EmEkl-g
710,What coverage ever denies showing the ton shots and celebrations?  <br />I can&#39;t believe that happened!,0,0,DanteDarcangelo,http://www.youtube.com/channel/UCbxfDufEDyC5LB3Ja46JKXw
711,Before Ind vs aus tour ...<br />Subscriber of Cricket aus -5.46 million( Date-18-11-20)<br />At present time Ind vs aus tour...<br />Subscriber of Cricket aus- 6.62 million (Date-13-12-20)<br />This is power of indian fans 😁😁😁😂😂<br />And after this tour <br />How many Subscriber will be crossed ?? comment 👇👇👇👇👇,1,0,SUBODH Raj,http://www.youtube.com/channel/UCpFU8XxbJz5LwkYWXNN_2OA
712,my fevrets team    australia,0,0,dilshad Alam,http://www.youtube.com/channel/UCJNAXnWqr0qW6qlDJfHh9kA
713,Looking this I don&#39;t think that Ajinyka rahane can survive as a captain in this difficult tour.,0,0,arvinda sai,http://www.youtube.com/channel/UCECIK3POgnKUPIchIgw3bjA
714,Australia team t 20 m Smith aur Warner k upper kisi ko nahi dekhti Smith bad player h T20 m agree please like,0,1,SHARAD KUMAR,http://www.youtube.com/channel/UCGNOyM4v9ZzyOWzmEImvZgQ
715,First comment..,5,0,Omkar Deshmukh,http://www.youtube.com/channel/UCr3aFfYuEYYJXa18HK2HQCA
716,This is Australia A not an Australian team??,0,2,Rahul Gulb,http://www.youtube.com/channel/UCNk6M7u3QdNTvOOEnnKzB4g
717,loosers australians<br />....😂😂😁😁😁,1,2,Jay Prakash,http://www.youtube.com/channel/UCTnPwigApQn46ZHpEWKwTQA
718,Everything is going 50 50 towards both sides <br />Odi : aus.   And T20: ind<br /><br />Practice match draw :Indian players and aus players both have 2 hundred s <br /><br />So test match is going to draw 😂😂😂<br /><br />2 india and 2 aus😂😂😂,0,0,Kareena Kapoor,http://www.youtube.com/channel/UCcAWkhtVQ0VtJFr2rMu1Gww
719,<b>UPLOADER : AUSTRALIANS</b><br /><b>VIEWER : INDIANS</b>,0,0,Dear C2,http://www.youtube.com/channel/UC3Nyt4AyWacA0UQj4JXo7gw
720,Shukar hai bhagwan ka is baar 24 patties nhi thi,0,0,raj narayan,http://www.youtube.com/channel/UCMddcMVIVEDdbdm2AFswmQg
721,Irrigation aksay kumar add,0,0,nithish ms,http://www.youtube.com/channel/UC0W-oHGGRIax5573tIn74YA
722,Car dekho ki.... Maaaki... Chuuuuuu...... 😠😠😡😵😩😩😩😩😵😩😩😩😩,1,0,Nilesh Jaiswal,http://www.youtube.com/channel/UC491PfsPQUHzO3LJAyI6Ong
723,Who will win 1st Test <br />India =  even likes <br />Australia = odd like,2,0,aryan Kumar,http://www.youtube.com/channel/UCnOfY28Kx0MedvqKMmNDFEA
724,Hope that that kind of highlights will upload in next matches,6,2,Rahul,http://www.youtube.com/channel/UCY4QXeJCBpKt2Wq3K4zDrrQ
725,"Not great editing guys, don&#39;t get to see them salute their half centuries and centuries. Some nice technically good cricket shots from McDermott, Carey and Wildermuth.",71,5,Mick McKean,http://www.youtube.com/channel/UCS6KdeQcJHEwGihApVvaAog
726,Kisne coaching leke chodd di?,0,0,Royal Hunter,http://www.youtube.com/channel/UCsPaPBHpbsBmpPo0PXd1XxA
727,Wildermuth - Wilder = Muth <br />Now indians fans will not forget this player name,2,2,Kuldeep Mahala,http://www.youtube.com/channel/UCxDhUXVp8lanlMBECinOLKQ
728,Tough days for India test team coming...,0,0,holypunk12,http://www.youtube.com/channel/UC1AQqjOx7aHyJ4cVIZUkfYA
729,What a cracking shot.,0,0,krishnaows 2020,http://www.youtube.com/channel/UCDz5aNQOArEstQFRIFoLkgw
730,In 3 day match who can win bro and it is not any other country it is Australia.but India can easily win if it&#39;s an 5 day match.,0,0,Bhagaban Parida,http://www.youtube.com/channel/UC35LzwG4meeaSdnQt4iqDjQ
731,VIDEO START WITHOUT AKASHY KUMAR ADD 😂<br />ONLY WITH ME ???  🤔🤔,2,0,WHITE BLOOD FF,http://www.youtube.com/channel/UCs5QTD-E2ePqFh3zPd1Y_9g
732,The bowling camera position these days is like Cricket Games.<br />Note: Highest likes I have got is 15.,4,0,That Guy,http://www.youtube.com/channel/UCkcGUyriME4w5nqPDgm_gTQ
733,Well played India ❤️❤️❤️,0,0,Life Is Cricket,http://www.youtube.com/channel/UCNqQASrTxleUt8830aZ5KlA
734,Got thrashed chucked and whatever you want to say. Ishant sharma will be missed badly especially in the pink ball test. India not sure that we will win. Australia may whitewash 4-0 and if it happens all the hard work gone down the drains.,1,0,p. prabhaas 226,http://www.youtube.com/channel/UC9ovroR7ev0Uy0VGRyytmCg
735,Who are reading comment hit like,0,0,Vicky Kumar Singh,http://www.youtube.com/channel/UCMQUk-sBimL1cdhrf1edKBg
736,This match just proved how good Hazelwood and co are.,48,1,isync,http://www.youtube.com/channel/UCQqEkA4IiubvgTND6YQ3rog
737,Not the day for BUMRAH.,3,2,MD. Akib Imtiaz,http://www.youtube.com/channel/UCJu_BfSk_QPzAj0mX4iFClQ
738,I was preparing my ears for akshay kumar&#39;s chaubees patties but thankfully the ad is not here😂,47,6,Biodegradeable_trash,http://www.youtube.com/channel/UCwlv7DCtwLA7nXRZ7RjpJcQ
739,Are they practicing for tests or T20Is?😂,31,2,MD. Akib Imtiaz,http://www.youtube.com/channel/UCJu_BfSk_QPzAj0mX4iFClQ
740,"Disappointed by the performance of Indian main seamers, Bumhra and Sami, they were not able to get those domestic players, how can we expect them to take on the best test players like Steve, Marcus and Finch??",0,3,JustAamir,http://www.youtube.com/channel/UC4It_n2rtq_Qk1vBiE-tNyw
741,Why was the match drawn???,1,2,Aaryan Bhardwaj,http://www.youtube.com/channel/UCZzZb_gPW7HjCMNBOBl_gqw
742,the echo of the bat hitting the ball sounds like a shotgun !!!,102,4,r k,http://www.youtube.com/channel/UChRsmoO7Z23riZx0CpVvqDw
743,Carey played like Agarwal.<br />Mcdermott played like Vihari.<br />Wildermuth played like Pant.<br />Almost copy-paste moments like yesterday.,1,0,MD. Akib Imtiaz,http://www.youtube.com/channel/UCJu_BfSk_QPzAj0mX4iFClQ
744,Both team were playing the right shots.,0,0,Bhakta Panda,http://www.youtube.com/channel/UCcy1fLGUOFu0mL4QnNOxp_w
745,Please someone tells prithvi shaw that jersey no. 12 only belongs to Yuvraj singh. 😡,2,0,Kartik Sood,http://www.youtube.com/channel/UCr5VnnSgBzeu78JQ9auhPSw
746,Ab yahaa aak yah mat bolna ki jite nhi India ne yaha jitne k liy nhi kheli jitna hota to Kal hi declear kr deta or shami aur bumrah se maximum Overs ki attack karwata yaha india ne Different situation me batting and bowling ki or behavior of pitch dekha  taki test match me apni plan execute kr sake 😎😎😎,0,0,Kareena Kapoor,http://www.youtube.com/channel/UCcAWkhtVQ0VtJFr2rMu1Gww
747,"Actually, Vihari taught Mcdermott &amp; Pant taught Wildermuth to play like them like the last day.😁😁",34,10,MD. Akib Imtiaz,http://www.youtube.com/channel/UCJu_BfSk_QPzAj0mX4iFClQ
748,Able to witness some quality innings from Wildermuth and McDermott🙂 Best of Luck for your future.,31,12,Kane Williamson,http://www.youtube.com/channel/UCkQQnqgFoGop2qFCqIcVWSA
749,Beginning 10 secs are in 1 frame per second,3,0,Snehit Batra,http://www.youtube.com/channel/UCVkmrOuVXZnVJrYx7USZSVQ
750,Cricket lover from Korea :),2,0,Korean Ladka,http://www.youtube.com/channel/UC8XGFnI8gThG3k9BNrPeo3g
751,"Not a popular opinion : Wildermuth&#39;s innings proved Pant&#39;s innings has no credential . Just a flat track bully . Pant&#39;s inclusion in playing XI for the 1st official test should not be based on one single performance .<a href=""https://www.youtube.com/watch?v=5hUBXYUndh0&amp;t=01m41s"">01:41</a> Wicket keeping skill must be considered.",1,6,Trishna Ganguly,http://www.youtube.com/channel/UCAxRcQfRV2I0FUrPovzzPTg
752,"atleast , without crowd i can hear the sweet sound of a classic cover drive or a punch.",516,4,MANU PRATAP,http://www.youtube.com/channel/UCGHtCr9fCbLmuNLk5SSrE5Q
753,Who will win first test <br />India: Like <br />Australia: Comment <br />Me india,0,0,Abdul karim,http://www.youtube.com/channel/UCd3fH9ZO5ykviMnxPCFjasg
754,Who will win 1st test match🤗<br />India- even likes😎<br />Australia- odd likes😎,6,2,Ayush Gupta,http://www.youtube.com/channel/UCQaeAuNz6kVZLTsnOWu0FyA
755,These matches are not work<br />We will see ind vs aus first test <br />Anybody waits for it,39,4,Aravindha Jaye,http://www.youtube.com/channel/UCtV-7WbcuA4tbt567qpnmpg
756,"It may not seem like it but rahane is a really aggressive captain. The kind of fields he has set have been very threatening, forcing the batsmen to break through the shackles which is great to see.",81,7,Sahil jaiswal,http://www.youtube.com/channel/UCEPStJ6t2CXcbl_YBrWOecw
757,Australia test squad Steve Smith. Manas,1,0,Abuthahir A,http://www.youtube.com/channel/UCFEqrHBrXiybzUfAFt2GTsw
